Input,LGNoise,HPF(1),LPF(2),Kal(3),HPFKal(13),LPFKal(23),EKF(4),Control
0.278766664,-0.211161131,-0.109256476,11.32193387,-0.306407554,0.087821601,11.48503142,-0.112851279,13
0.282320181,-0.20568603,-0.064516245,11.31933711,-0.306407554,0.087821601,11.48503142,-0.112851279,13
0.285792287,-0.167408599,0.188268729,11.31683303,-0.306407554,0.087821601,11.48503142,-0.112851279,13
0.289181979,-0.161895031,0.203051638,11.31442194,-0.306407554,0.087821601,11.48503142,-0.112851279,13
0.292488281,-0.148754398,0.265759663,11.31210414,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.29571024,-0.143209113,0.272873361,11.30987989,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.298846925,-0.086556257,0.610488765,11.30774944,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.301897433,-0.080986042,0.582771572,11.305713,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.304860884,-0.069909244,0.593551938,11.30377075,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.307736424,-0.064320914,0.567664686,11.30192284,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.310523222,-0.079928029,0.40703459,11.3001694,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.313220476,-0.074328421,0.400144698,11.29851051,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.315827408,-0.117756191,0.076206443,11.29694626,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.318343266,-0.112152153,0.102916821,11.29547667,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.320767324,-0.117018572,0.059057552,11.29410175,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.323098883,-0.111416957,0.087493157,11.29282149,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.325337272,-0.067660957,0.360322794,11.29163583,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.327481845,-0.062068616,0.358128093,11.2905447,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.329531982,-0.06612595,0.293618895,11.28954798,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.331487094,-0.060549723,0.298094236,11.28864555,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.333346616,-0.016314604,0.552667153,11.28783723,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.335110012,-0.010761313,0.530712506,11.28712284,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.336776773,-0.018433292,0.425277492,11.28650215,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.338346419,-0.01290973,0.416067741,11.2859749,-0.227580976,0.176790632,11.39856778,-0.11626656,13
0.339818498,-0.025857278,0.288087084,11.28554083,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.341192584,-0.020370206,0.292575284,11.28519962,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.342468282,0.009595939,0.455263742,11.28495094,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.343645223,0.015039805,0.442520711,11.28479441,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.344723069,-0.01531896,0.199042004,11.28472965,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.345701508,-0.009924969,0.211994242,11.28475624,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.346580259,-0.049646606,-0.06875324,11.28487372,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.347359067,-0.044309099,-0.02897185,11.28508163,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.348037709,0.03353724,0.476712358,11.28537944,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.348615988,0.038811718,0.460751029,11.28576664,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.349093738,0.06977769,0.612927344,11.28624266,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.349470821,0.074982668,0.582715249,11.28680692,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.349747128,0.098989896,0.677438881,11.2874588,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.34992258,0.104118983,0.640213378,11.28819766,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.349997127,0.049647655,0.220508734,11.28902283,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.349970745,0.054694547,0.229148229,11.28993361,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.349843444,0.182262071,1.030981638,11.2909293,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.34961526,0.187220559,0.956828891,11.29200913,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.349286259,0.008312053,-0.301425172,11.29317235,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.348856535,0.013176032,-0.240943145,11.29441814,-0.126719127,0.232438858,11.3420543,-0.107666385,13
0.348326212,0.073510085,0.172919062,11.29574569,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.347695444,0.078273557,0.184645602,11.29715414,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.346964412,0.06698497,0.091166183,11.29864263,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.346133328,0.071642055,0.110535156,11.30021025,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.34520243,0.110639975,0.350519917,11.30185608,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.344171987,0.115184915,0.342879623,11.30357917,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.343042297,0.074844434,0.045131673,11.30537856,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.341813685,0.079271601,0.067758885,11.30725325,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.340486505,0.127703167,0.373302677,11.30920221,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.33906114,0.132007068,0.361868539,11.31122441,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.337538002,0.104693816,0.14670523,11.31331879,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.335917528,0.108869101,0.15747609,11.31548425,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.334200188,0.1104524,0.150377344,11.31771969,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.332386475,0.114493868,0.159952933,11.32002399,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.330476913,0.128372054,0.232331495,11.32239597,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.328472053,0.132274658,0.23273655,11.32483449,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.326372473,0.153868787,0.34778306,11.32733833,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.324178777,0.157627642,0.335588156,11.32990629,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.321891599,0.145462838,0.221454182,11.33253712,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.319511599,0.149073222,0.221166767,11.33522959,-0.026604521,0.20267896,11.31889999,-0.090431987,13
0.317039462,0.141437666,0.148048943,11.33798241,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.314475902,0.144895031,0.154270246,11.34079429,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.311821657,0.181852753,0.377002113,11.34366392,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.309077493,0.185152726,0.359021215,11.34658997,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.306244202,0.156907408,0.13844684,11.34957109,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.3033226,0.1600458,0.143681862,11.35260593,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.300313531,0.124436747,-0.102709069,11.35569308,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.29721786,0.127409554,-0.074018811,11.35883117,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.294036483,0.218094718,0.520251824,11.36201876,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.290770315,0.220898126,0.484681257,11.36525444,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.287420298,0.146025321,-0.050670307,11.36853676,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.283987399,0.148655714,-0.029365827,11.37186424,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.280472608,0.189067952,0.2346701,11.37523542,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.276876938,0.191521914,0.225933065,11.37864881,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.273201426,0.214756752,0.352793438,11.38210291,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.269447131,0.217031069,0.33096473,11.38559618,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.265615137,0.231297376,0.389101748,11.38912712,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.261706549,0.233389041,0.362465682,11.39269416,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.257722493,0.145722992,-0.24315615,11.39629576,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.253664119,0.147629211,-0.206769052,11.39993036,0.057416572,0.175363951,11.3284412,-0.068375404,13
0.249532597,0.201530345,0.162935765,11.40359636,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.245329117,0.203248537,0.156955953,11.40729219,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.241054893,0.188194443,0.042913539,11.41101625,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.236711157,0.189722245,0.047943613,11.41476692,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.232299162,0.278885374,0.620459895,11.41854259,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.227820179,0.280220641,0.565695761,11.42234164,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.2232755,0.223570088,0.140715564,11.42616243,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.218666436,0.224710898,0.133441798,11.43000331,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.213994316,0.263129013,0.368533138,11.43386264,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.209260488,0.26407367,0.336934246,11.43773876,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.204466315,0.216389611,-0.006587632,11.44163001,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.199613182,0.217136644,-0.00133306,11.44553471,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.194702486,0.218043624,0.004458096,11.44945119,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.189735645,0.218591792,0.007369403,11.45337778,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.184714091,0.242667159,0.162498449,11.45731278,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.179639271,0.243015448,0.14814291,11.46125452,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.174512649,0.265512328,0.278822771,11.46520129,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.169335704,0.265659956,0.251429029,11.4691514,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.164109928,0.235607079,0.031119444,11.47310316,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.158836828,0.235553496,0.027626517,11.47705487,0.129473459,0.169149858,11.36601878,-0.042700641,13
0.153517925,0.248417988,0.108243821,11.48100481,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.148154753,0.248162876,0.095685471,11.4849513,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.142748858,0.267471395,0.211227201,11.48889263,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.137301798,0.267014669,0.186978678,11.49282709,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.131815146,0.229704279,-0.073623911,11.49675299,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.126290482,0.229046088,-0.070203324,11.50066862,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.120729401,0.18673529,-0.337046722,11.50457227,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.115133505,0.185876012,-0.308129276,11.50846226,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.109504408,0.232076705,0.02288282,11.51233689,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.103843735,0.231016954,0.014041613,11.51619446,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.098153116,0.180785976,-0.312547625,11.52003328,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.092434193,0.179526595,-0.288575503,11.52385166,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.086688615,0.236028489,0.107347995,11.52764793,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.080918039,0.234570553,0.087487766,11.53142041,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.075124129,0.258108154,0.231672168,11.53516742,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.069308555,0.256452967,0.197982905,11.5388873,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.063472996,0.232194438,0.021253092,11.54257838,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.057619133,0.230343531,0.007714757,11.54623903,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.051748654,0.220670372,-0.055113124,11.54986758,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.045863253,0.218625503,-0.062093727,11.5534624,0.188945723,0.13869684,11.4235118,-0.015008004,13
0.039964627,0.250911396,0.154163991,11.55702186,0.21992856,0.146430415,11.49026683,0.010287558,13
0.034054476,0.248674546,0.12476554,11.56054435,0.21992856,0.146430415,11.49026683,0.010287558,13
0.028134505,0.183707852,-0.308169725,11.56402823,0.21992856,0.146430415,11.49026683,0.010287558,13
0.022206421,0.181281225,-0.291815807,11.56747192,0.21992856,0.146430415,11.49026683,0.010287558,13
0.016271933,0.21839964,-0.020798613,11.57087382,0.21992856,0.146430415,11.49026683,0.010287558,13
0.010332753,0.215785659,-0.034759266,11.57423235,0.21992856,0.146430415,11.49026683,0.010287558,13
0.004390593,0.16472174,-0.361276133,11.57754594,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.001552833,0.161923043,-0.341819555,11.58081301,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.007495811,0.187066915,-0.143211085,11.58403204,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.013436627,0.184086354,-0.147001972,11.58720148,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.019373569,0.16787752,-0.236110483,11.5903198,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.025304924,0.164718158,-0.231572593,11.5933855,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.031228982,0.139842586,-0.36820841,11.59639708,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.037144034,0.13650769,-0.351343689,11.59935305,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.294035713,0.12993472,-0.357147406,11.60225196,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.290769525,0.126427764,-0.34246262,11.60509234,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.287419489,0.191812959,0.11725035,11.60787276,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.28398657,0.188137611,0.082757246,11.61059179,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.280471759,0.178588305,0.013723212,11.61324803,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.27687607,0.174748431,-0.011274827,11.61584009,0.21992856,0.146430415,11.49026683,0.010287558,13
-0.273200539,0.102584897,-0.476514555,11.6183666,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.269446226,0.098584552,-0.452748285,11.62082619,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.265614214,0.142893632,-0.118274096,11.62321754,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.261705607,0.138737055,-0.131823044,11.62553932,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.257721533,0.117769725,-0.252921845,11.62779023,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.253663142,0.113461337,-0.253739365,11.629969,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.249531602,0.153310316,0.031734872,11.63207434,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.245328106,0.148854714,0.001125016,11.63410503,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.241053865,0.097230487,-0.332054226,11.63605984,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.236710112,0.092632436,-0.326621291,11.63793757,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.2322981,0.088494325,-0.318735542,11.63973703,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.227819102,0.083758757,-0.315499303,11.64145706,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.223274407,0.104908368,-0.144807185,11.64309652,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.218665328,0.100040372,-0.160035408,11.64465429,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.213993194,0.080216427,-0.270626154,11.64612928,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.20925935,0.075221245,-0.273867538,11.64752041,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.204465164,0.067092853,-0.297065627,11.64882663,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.199612016,0.061975876,-0.298372309,11.65004691,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.194701307,0.026938536,-0.493440492,11.65118025,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.189734453,0.021705293,-0.475533029,11.65222566,0.161256728,-0.16504207,11.55431671,0.019067335,13
-0.184712886,0.001286385,-0.557842329,11.65318218,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.179638054,-0.004057457,-0.534078835,11.65404888,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.17451142,0.08021293,0.068080772,11.65482486,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.169334463,0.07476428,0.027680082,11.65550922,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.164108675,0.018965388,-0.334923688,11.6561011,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.158835564,0.013417845,-0.335034186,11.65659968,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.15351665,-0.034107311,-0.607174498,11.65700413,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.148153468,-0.039747719,-0.580226942,11.65731368,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.142747562,0.019054123,-0.138349012,11.65752757,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.137300493,0.013326985,-0.159511876,11.65764506,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.131813832,0.066460947,0.202965519,11.65766544,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.126289159,0.060653317,0.146670682,11.65758805,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.120728069,-0.005193904,-0.29301504,11.65741222,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.115132165,-0.011075698,-0.299432243,11.65713732,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.109503061,-0.001885042,-0.207501964,11.65676277,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.10384238,-0.007834584,-0.223013462,11.65628798,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.098151754,-0.030166933,-0.343117166,11.65571241,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.092432824,-0.03617773,-0.345242421,11.65503554,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.08668724,-0.036349707,-0.309301084,11.65425689,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.080916658,-0.042415195,-0.315194037,11.65337599,0.081271557,-0.361442199,11.60374945,0.017375924,13
-0.075122743,-0.050338137,-0.332518709,11.65239241,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.069307165,-0.056451688,-0.336350703,11.65130574,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.063471601,-0.073593994,-0.411263893,11.6501156,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.057617733,-0.079748923,-0.407358779,11.64882165,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.051747251,-0.120070136,-0.625275477,11.64742356,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.045861847,-0.126259711,-0.59986472,11.64592104,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.039963217,-0.063618619,-0.13093611,11.64431383,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.034053064,-0.06983607,-0.155863231,11.64260169,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.028133091,-0.136808494,-0.572009771,11.64078441,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.022205005,-0.143047014,-0.552305,11.63886182,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.016270516,-0.093721277,-0.174485199,11.63683377,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.010331335,-0.099974038,-0.195209511,11.63470013,0.01546671,-0.346980454,11.62807093,0.010934629,13
-0.004389174,-0.111295714,-0.246680687,11.63246082,0.01546671,-0.346980454,11.62807093,0.010934629,13
0.001554251,-0.117555869,-0.260123692,11.63011577,0.01546671,-0.346980454,11.62807093,0.010934629,13
0.007497229,-0.155045348,-0.47459924,11.62766495,0.01546671,-0.346980454,11.62807093,0.010934629,13
0.013438045,-0.161306044,-0.464915658,11.62510836,0.01546671,-0.346980454,11.62807093,0.010934629,13
0.019374985,-0.125485325,-0.183485814,11.62244601,0.01546671,-0.346980454,11.62807093,0.010934629,13
0.025306339,-0.131739706,-0.20330611,11.61967797,0.01546671,-0.346980454,11.62807093,0.010934629,13
0.031230395,-0.157419559,-0.347013311,11.61680431,0.01546671,-0.346980454,11.62807093,0.010934629,13
0.037145445,-0.163660775,-0.350157346,11.61382515,0.01546671,-0.346980454,11.62807093,0.010934629,13
0.043049784,-0.170411106,-0.356284866,11.61074063,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.048941708,-0.176632323,-0.358364897,11.60755091,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.05481952,-0.231369183,-0.674667835,11.60425619,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.060681523,-0.23756359,-0.644272636,11.60085671,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.066526028,-0.207372434,-0.381152425,11.5973527,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.072351349,-0.21353325,-0.380337227,11.59374447,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.078155806,-0.253109015,-0.596173412,11.59003232,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.083937726,-0.259229498,-0.573289289,11.58621658,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.089695441,-0.20396738,-0.154914361,11.58229764,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.095427291,-0.210040834,-0.176521023,11.57827589,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.101131622,-0.271579249,-0.555412017,11.57415174,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.106806791,-0.277599032,-0.536045162,11.56992567,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.112451161,-0.249508317,-0.297583284,11.56559814,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.118063103,-0.255467848,-0.304010998,11.56116967,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.123640999,-0.265970312,-0.339239975,11.55664079,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.129183242,-0.271863079,-0.341029745,11.55201207,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.134688233,-0.271855146,-0.304407341,11.5472841,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.140154384,-0.277674715,-0.309281936,11.54245749,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.145580119,-0.312446908,-0.501316769,11.53753289,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.150963874,-0.318186928,-0.485719421,11.53251098,-0.077472198,-0.35163266,11.61940578,-0.00631587,13
0.156304096,-0.265278819,-0.091620424,11.52739245,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.161599245,-0.270933029,-0.117072465,11.52217803,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.166847794,-0.333222115,-0.507007248,11.51686847,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.17204823,-0.338784356,-0.489739405,11.51146454,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.177199053,-0.331946867,-0.393877363,11.50596704,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.182298778,-0.337411084,-0.38748756,11.50037682,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.187345934,-0.293194824,-0.059784113,11.49469471,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.192339066,-0.298555073,-0.086659719,11.4889216,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.197276733,-0.396955498,-0.713819353,11.48305839,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.202157513,-0.402205958,-0.673646947,11.47710601,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.206979997,-0.403422155,-0.611424294,11.4710654,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.211742795,-0.408557129,-0.580933218,11.46493755,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.216444533,-0.356012549,-0.179735218,11.45872345,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.221083856,-0.361026473,-0.192308821,11.45242413,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.225659426,-0.331621265,0.019443097,11.44604064,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.230169924,-0.336508713,-0.012566102,11.43957403,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.234614048,-0.428081208,-0.603154476,11.4330254,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.238990517,-0.432836903,-0.571171053,11.42639587,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.243298069,-0.39798122,-0.285734666,11.41968656,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.247535463,-0.402600034,-0.285122315,11.41289864,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.251701475,-0.396183777,-0.213077275,11.40603329,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.255794906,-0.40066074,-0.218966383,11.39909169,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.259814573,-0.426186301,-0.360698089,11.39207507,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.263759319,-0.430516607,-0.350704757,11.38498467,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.267628005,-0.487950116,-0.6859125,11.37782175,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.271419517,-0.492129127,-0.641985608,11.37058758,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.27513276,-0.428706468,-0.16441592,11.36328347,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.278766664,-0.43272972,-0.172454288,11.35591072,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.282320181,-0.479546897,-0.457050887,11.34847067,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.285792287,-0.483410106,-0.434408174,11.34096468,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.289181979,-0.434719209,-0.073487391,11.33339411,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.292488281,-0.438418274,-0.088760635,11.32576035,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.29571024,-0.410260875,0.103949916,11.3180648,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.298846925,-0.413791885,0.071702927,11.31030888,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.301897433,-0.49406246,-0.454649228,11.30249403,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.304860884,-0.497421697,-0.429152382,11.2946217,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.307736424,-0.438847814,-0.004883606,11.28669336,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.310523222,-0.442031758,-0.023952556,11.27871048,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.313220476,-0.508599735,-0.451907972,11.27067456,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
